index,Close,High,Low,Open,Volume,Ticker
2024-01-02,134.3995361328125,136.19776385524014,134.18375758653,134.85809298244035,8879700,CVX
2024-01-03,136.96200561523438,137.7352440253193,133.68023204199793,134.31860887100487,10255300,CVX
2024-01-04,135.46047973632812,138.77821164122136,135.39753518904803,138.15782096380073,8220300,CVX
2024-01-05,135.22669982910156,136.69225960272604,134.7142121358515,136.6473011722407,7455400,CVX
2024-01-08,134.41749572753906,134.5973157204211,131.79208541718035,133.44645130271277,10038200,CVX
2024-01-09,131.00086975097656,134.82210316280313,130.90196669036558,134.82210316280313,11784700,CVX
2024-01-10,129.92193603515625,131.28859276775026,129.57128222369843,131.28859276775026,8490400,CVX
2024-01-11,130.6232452392578,131.4234559324961,130.02982686825763,130.8749959931269,8612500,CVX
2024-01-12,132.41246032714844,133.51836618543857,131.4234299046877,132.91596173517047,9386900,CVX
2024-01-16,129.19366455078125,131.79210289272822,129.09476148367375,131.72915834121076,9380400,CVX
2024-01-17,128.68115234375,129.49036293047257,127.71010787131495,128.0517754781125,8167000,CVX
2024-01-18,127.51231384277344,128.74409524401474,125.53425269122113,128.5732614428001,11187800,CVX
2024-01-19,127.88993835449219,127.89892455256424,126.78401861924294,127.43138158447643,11192500,CVX
2024-01-22,128.11471557617188,128.26756325827787,126.70310048710908,127.59322798578229,9184600,CVX
2024-01-23,127.75507354736328,128.8699795721449,127.58423973427549,127.66517040110853,6767200,CVX
2024-01-24,130.29957580566406,130.3535204408622,127.87197118602826,128.3035419870019,8100000,CVX
2024-01-25,133.58132934570312,133.68921859978332,130.57827915306976,131.46840665739037,9773600,CVX
2024-01-26,134.09384155273438,134.20173082655154,132.15175230769228,133.09582461175904,9151900,CVX
2024-01-29,134.03988647460938,134.16576185738714,132.26863119734466,134.04887267359788,10494800,CVX
2024-01-30,134.97494506835938,135.14577886749217,132.80809146501616,133.23066228473095,9902900,CVX
2024-01-31,132.5563201904297,135.2087164605758,132.4754032537543,135.19971654357698,10428000,CVX
2024-02-01,132.9699249267578,133.9859278008843,131.7381435444178,133.23966178141106,8641100,CVX
2024-02-02,136.88107299804688,137.9060620550737,134.46245497872746,135.640291716609,12839100,CVX
2024-02-05,136.96200561523438,138.02295330474817,135.57736269235812,136.32362878622743,8277800,CVX
2024-02-06,136.97999572753906,138.04992964720017,136.49446658272254,137.11485731255027,6198200,CVX
