index,Close,High,Low,Open,Volume,Ticker
2024-01-02,51.76508712768555,51.846329352115774,51.082641285379694,51.10214016304908,23539800,WMT
2024-01-03,51.768333435058594,52.09330976828974,51.648093456233475,51.92107402243132,18756000,WMT
2024-01-04,51.26788330078125,51.84633770135741,51.18014019665435,51.73909571642107,19282500,WMT
2024-01-05,50.92665481567383,51.37836828514629,50.5659348704693,51.31987165118176,21709500,WMT
2024-01-08,51.42711639404297,51.44011440705916,50.91690626309057,50.92340712911412,20680800,WMT
2024-01-09,51.77158737182617,51.781338670759624,51.25813053225688,51.323124315689775,23322300,WMT
2024-01-10,52.4150390625,52.48328328355261,51.85283684711572,51.85283684711572,20121900,WMT
2024-01-11,52.35655212402344,52.610030157037414,52.05107459194697,52.434543934554064,14355300,WMT
2024-01-12,52.4247932434082,52.49628790158913,52.1193157294505,52.44104169126466,13629000,WMT
2024-01-16,52.590518951416016,52.77575271217411,52.39553389223183,52.4637781050917,17032500,WMT
2024-01-17,52.34354019165039,52.64251679833655,52.20055089466604,52.444281298514525,14827800,WMT
2024-01-18,53.048736572265625,53.09748191032676,52.216804235123305,52.37279154833749,18190500,WMT
2024-01-19,52.769256591796875,53.15597628487712,52.46377912536052,53.110477662731945,19175400,WMT
2024-01-22,52.77251434326172,52.954497699987975,52.483285282043305,52.90250192391886,13938300,WMT
2024-01-23,52.90574264526367,52.92199108986306,52.57101873606722,52.684761567293556,12066600,WMT
2024-01-24,52.15830612182617,52.99348886834107,52.09980948638986,52.93824266582302,22932900,WMT
2024-01-25,52.91875076293945,52.928502062979625,52.13231324944018,52.45078877485596,16369500,WMT
2024-01-26,53.383460998535156,53.41920460488188,52.860252850030044,52.98698998634091,15746400,WMT
2024-01-29,53.63369369506836,53.753933695848815,53.13973567757249,53.40946214123285,18240300,WMT
2024-01-30,53.812416076660156,53.883910715315515,53.172218480282105,53.523190808579194,15270000,WMT
2024-01-31,53.701934814453125,54.53062047666168,53.65643990725864,54.53062047666168,26134800,WMT
2024-02-01,54.696353912353516,54.70935564465883,53.67918778229037,53.84817311194968,20792700,WMT
2024-02-02,55.1058235168457,55.43404659938868,54.56961362458978,54.64435871000079,21670800,WMT
2024-02-05,54.81009292602539,55.24880466586967,54.61835829726007,55.24880466586967,19145100,WMT
2024-02-06,55.18381118774414,55.22930980982121,54.706101689150124,54.85233769689022,14181300,WMT
2024-02-07,55.0440788269043,55.46004502626929,54.98558590451308,55.33330788173421,17082600,WMT
2024-02-08,55.04082489013672,55.42429042570507,54.96607981129925,55.044071603930384,14427900,WMT
2024-02-09,55.011573791503906,55.157813513902845,54.89458424500313,55.047321113911174,14329800,WMT
2024-02-12,55.343048095703125,55.36254697358175,54.93682953113164,54.99532616476751,14795100,WMT
2024-02-13,54.96607971191406,55.59327936077622,54.68335156119718,55.44703963619006,18574200,WMT
2024-02-14,54.79059600830078,54.88158581714977,54.446124494574434,54.839341345690784,18484500,WMT
2024-02-15,55.014827728271484,55.19681478466879,54.58586355109337,55.18056261978433,16948800,WMT
2024-02-16,55.362552642822266,55.87276279563919,55.014830676279196,55.33980332979585,22373400,WMT
2024-02-20,57.149906158447266,58.93401456547892,56.945173504239655,58.00133738681487,71788500,WMT
2024-02-21,56.44796371459961,57.05891494821886,56.15548425115219,56.870427025854255,40501500,WMT
2024-02-22,57.0036735534668,57.023172433943586,56.32122761290387,56.50646139888661,29512800,WMT
2024-02-23,57.05241394042969,57.7316093887566,56.971171711357854,57.22464969748049,74365800,WMT
2024-02-26,58.10532760620117,58.339310433556555,56.72094067802701,57.63736567052128,32154800,WMT
2024-02-27,58.095577239990234,58.30030987971281,57.73485729585558,58.14432257530075,18012700,WMT
2024-02-28,58.12483215332031,58.261320599658255,57.82260879900951,58.05658793015134,14803300,WMT
2024-02-29,57.14015579223633,57.99808784488602,57.120656913877156,57.95909008816768,29245100,WMT
2024-03-01,57.28639602661133,57.37413912618381,56.74044226841013,57.325393786206,19030900,WMT
2024-03-04,57.81284713745117,57.90059022566118,56.935419974381624,57.0329106417125,16033300,WMT
2024-03-05,58.53429412841797,58.826769866469824,58.0858310821364,58.368555521469084,19676900,WMT
2024-03-06,59.05100631713867,59.09975165770975,58.53429901282924,58.61229081393675,12698700,WMT
2024-03-07,58.84627151489258,59.53846499530547,58.836520215714394,59.47022077718199,16195300,WMT
2024-03-08,58.61228561401367,58.768272921421016,58.23206678464769,58.495296063215854,12143600,WMT
2024-03-11,59.13874435424805,59.18748969064549,58.368555394463755,58.592786917116634,14154000,WMT
2024-03-12,59.869937896728516,60.025925210714036,59.12899908505502,59.421474833899005,16613100,WMT
2024-03-13,59.743194580078125,59.91868076595944,59.35322817069915,59.72369570175456,15935200,WMT
2024-03-14,59.69232940673828,60.103189270108224,59.281465811671126,59.946670693820074,16584700,WMT
2024-03-15,59.35972595214844,59.81950089476216,59.14451151404037,59.35972595214844,50946300,WMT
2024-03-18,59.53580856323242,59.57493913873861,59.0760336302774,59.36950548317966,16801700,WMT
2024-03-19,59.54559326171875,59.741242420434084,59.28146745720766,59.64341970692507,12353600,WMT
2024-03-20,59.91731643676758,59.946662499654884,59.418414709199816,59.516237406621975,12007600,WMT
2024-03-21,60.11297607421875,60.31840601374327,59.721677752717156,59.94667298148649,14265900,WMT
2024-03-22,59.54559326171875,60.19123287329121,59.52602797267749,59.98580293590391,14029400,WMT
2024-03-25,59.25212097167969,59.66298457525441,59.04669103574097,59.54559284183461,14186600,WMT
2024-03-26,59.19342041015625,59.50646127608353,58.91951385062901,59.14450905762596,13738300,WMT
2024-03-27,59.39885711669922,59.721675045361,59.0662546780099,59.545591181837416,14363400,WMT
2024-03-28,58.86082077026367,59.4477682234566,58.85103999197418,59.34016100378637,17535100,WMT
2024-04-01,58.694522857666016,59.43798517191632,58.62604621286785,58.997779235841634,13837600,WMT
2024-04-02,57.872798919677734,58.7923450935894,57.598892342703465,58.59669967100619,19510100,WMT
2024-04-03,58.136924743652344,58.20540138792589,57.65758450204029,58.088013387985136,14615100,WMT
2024-04-04,58.205406188964844,58.508662589831076,57.99997623919944,58.24453676940517,14436100,WMT
2024-04-05,58.54778289794922,58.73365126842785,58.19561890842065,58.25431104082685,10335900,WMT
2024-04-08,58.47930908203125,58.73365410707457,58.127141343785,58.303225212908124,11070100,WMT
2024-04-09,58.48908996582031,58.665173824025565,58.009749744773345,58.567347385190935,10013500,WMT
2024-04-10,59.301029205322266,59.437982488736175,58.09779198886094,58.32278720185481,15097600,WMT
