index,Close,High,Low,Open,Volume,Ticker
2024-01-02,582.029052734375,582.5400810097964,569.1048783078554,570.4415060849346,3226700,LLY
2024-01-03,607.0910034179688,609.1942632764349,588.515587262219,589.6949892380704,5130300,LLY
2024-01-04,603.9459228515625,625.479590793673,602.7370673767234,614.5211287552113,6272500,LLY
2024-01-05,607.9263305664062,609.2924715757582,599.7099287902165,603.4544892638611,2404000,LLY
2024-01-08,615.2779541015625,615.3074076579342,599.1203089500448,611.7397481637338,2453900,LLY
2024-01-09,614.7374267578125,623.5238855856713,613.007644977142,619.2879117875704,2918900,LLY
2024-01-10,619.366455078125,626.108619810388,615.0125477660588,617.695640672661,2679100,LLY
2024-01-11,624.8014526367188,628.7721038531139,617.3516826559942,623.4943386349473,2690300,LLY
2024-01-12,631.8778076171875,632.9392753722113,622.1380386403899,627.2389025913894,2067800,LLY
2024-01-16,623.6712036132812,636.6051528952158,622.7866372090691,632.8507545810676,2413600,LLY
2024-01-17,618.1084594726562,629.5191035917496,614.4523791769418,628.4674736176049,2124100,LLY
2024-01-18,612.643798828125,613.164724751997,602.1767509779979,610.6094043345512,3385000,LLY
2024-01-19,617.7841796875,618.7768425745924,609.3515240582386,611.7004902978305,3125000,LLY
2024-01-22,620.0446166992188,621.7743982298864,614.2656011248857,619.1797259338849,2030200,LLY
2024-01-23,618.8651733398438,619.179684505001,604.2604097815431,616.9093613946242,2525000,LLY
2024-01-24,622.8162231445312,632.1235472300526,621.1454086239582,622.6393218405004,2276900,LLY
2024-01-25,616.8406372070312,621.7449244824136,613.9511292349205,616.5949309508547,2407900,LLY
2024-01-26,628.2709350585938,628.6148998433018,619.6712155720662,626.403543403909,2410300,LLY
2024-01-29,633.922119140625,634.560979379471,628.7819636339365,630.4822316724201,2718500,LLY
2024-01-30,633.9024658203125,635.6912145653431,629.9908414141972,634.6101310319268,2006100,LLY
2024-01-31,634.5216064453125,652.1534885831875,626.0594979576796,639.2097006886135,4719000,LLY
2024-02-01,649.0870971679688,649.1755778107794,632.1235283414387,636.212113868684,2494300,LLY
2024-02-02,656.18310546875,661.067716703397,648.408926478872,651.0035987579827,3019200,LLY
2024-02-05,694.0709838867188,699.6534223415529,670.8075343780013,679.1517085118212,7602400,LLY
2024-02-06,692.9210815429688,729.256090010295,679.2302776307428,729.256090010295,8187300,LLY
2024-02-07,712.9215698242188,728.2634529570008,694.8769180683432,698.1791955164366,5798000,LLY
2024-02-08,723.044677734375,728.2733138527688,713.2852328321821,715.8111002419455,4636900,LLY
2024-02-09,727.4476318359375,732.8925200256792,721.0101409131219,722.867694320529,2833900,LLY
2024-02-12,724.5975341796875,728.0767129167507,713.9731988411472,728.0767129167507,2932300,LLY
2024-02-13,730.20947265625,730.2193105043012,717.6391623087225,717.6391623087225,2860300,LLY
2024-02-14,745.6077270507812,752.2435681398961,733.487948717928,734.2952849463506,3394300,LLY
2024-02-15,746.0706176757812,751.2000729588849,738.4206624817766,744.1211722816954,2507000,LLY
2024-02-16,769.975341796875,782.1935518363606,751.7021396019799,759.1158123377055,5009400,LLY
2024-02-20,743.9833984375,781.120574414994,741.5614491966413,777.7927978900765,4701100,LLY
2024-02-21,734.384033203125,737.918586294448,721.9098292305601,726.6750670888853,3541800,LLY
2024-02-22,757.7472534179688,763.142555208347,744.583856394117,751.7808971756396,3167400,LLY
2024-02-23,757.6488037109375,765.6335311044236,750.4813278136049,762.0399080181752,2394800,LLY
2024-02-26,759.9920654296875,768.163799554303,757.2353438094831,759.3816506456432,2243800,LLY
2024-02-27,753.178955078125,761.0061209434193,733.9212053754945,743.2350478125943,2716700,LLY
2024-02-28,745.9328002929688,751.2099620129388,740.0451636599606,750.471551172166,2716300,LLY
2024-02-29,742.0340576171875,744.7711296364818,732.5332063918752,741.4433529111705,3905400,LLY
2024-03-01,770.0344848632812,771.9642200950328,752.3224803763651,757.1369333174631,4247500,LLY
2024-03-04,780.0374755859375,788.4061309821421,774.0119884160096,784.1331675511196,3855600,LLY
2024-03-05,765.574462890625,776.3454169973428,757.3928740098236,773.1751421952155,3168700,LLY
2024-03-06,767.7207641601562,775.6758661534518,762.0399048134309,772.1708788140631,2518600,LLY
2024-03-07,768.104736328125,780.7365006240537,749.3589690421676,759.9133520343802,3977400,LLY
2024-03-08,750.3631591796875,767.947165758168,743.3334745479704,767.947165758168,4054900,LLY
2024-03-11,723.022216796875,745.1056122719218,716.3765204914314,740.5865724357495,3968900,LLY
2024-03-12,743.2843017578125,744.2884995541338,726.606061234805,729.5104889823722,2701700,LLY
2024-03-13,746.129638671875,749.0143561571244,734.1870705313999,745.3025921819367,2357500,LLY
2024-03-14,748.9749145507812,756.1325951956867,737.820032942599,753.1297368816078,2647500,LLY
2024-03-15,742.5162963867188,749.1324879496018,736.1561569237208,743.7076206956184,3730100,LLY
2024-03-18,750.8751831054688,757.7867277473067,746.5333538381781,750.501110233908,2521400,LLY
2024-03-19,760.8388671875,761.8922804379207,743.3335787018448,746.7204254906045,2557100,LLY
2024-03-20,760.91748046875,761.2128327446131,744.9481464695463,758.2099744379685,2038000,LLY
2024-03-21,758.3577880859375,768.4789080891982,747.1536294616791,762.0399871948678,3013200,LLY
2024-03-22,758.7023315429688,764.9936061235226,755.4238307829838,758.1017718341215,1981000,LLY
2024-03-25,761.1932373046875,766.4605435604794,756.2803538053774,759.184721500576,1806600,LLY
2024-03-26,762.9260864257812,766.3030780455474,757.1172305808728,762.2368909725169,2099000,LLY
2024-03-27,766.1553955078125,773.1260107185935,755.5222913456897,766.6772346830676,2297700,LLY
2024-03-28,765.9387817382812,781.4059882807373,764.4422499434573,768.2622999834894,3209400,LLY
2024-04-01,748.7977905273438,765.4858871597133,742.1718032994485,764.0090655124599,2921300,LLY
2024-04-02,752.1551513671875,753.2479849921251,741.8567598494845,743.4025070910039,2596800,LLY
2024-04-03,763.999267578125,775.0852858542909,753.5827346210912,753.8584368600444,3044900,LLY
2024-04-04,756.2113647460938,775.7251060939199,755.9553727461254,769.4633374618289,2354000,LLY
2024-04-05,772.0922241210938,774.5535935326288,751.2985801398077,753.6417485349245,2113400,LLY
2024-04-08,765.2791137695312,773.0669202742293,761.3999931558044,772.8897088868441,1664200,LLY
2024-04-09,745.538818359375,765.8008248841875,739.0506832977497,765.6236135264331,2464100,LLY
2024-04-10,750.2056884765625,753.4350339973879,735.2898258576059,739.6710754403723,1700300,LLY
2024-04-11,747.8525390625,751.5347374773805,739.0703311908841,748.0396055104653,1594800,LLY
2024-04-12,740.0255737304688,751.7022970197818,738.2041241199292,747.833031110606,2495000,LLY
2024-04-15,739.1688232421875,756.1325592149207,737.938138738257,748.3251039330273,2358600,LLY
2024-04-16,735.201171875,741.502301465998,731.5189729314956,740.0648401283197,2569800,LLY
2024-04-17,739.1688232421875,759.9033933607285,733.3698234375828,747.468552325653,3069400,LLY
2024-04-18,734.4234008789062,740.576824272402,732.277094010298,737.8397527028029,1717300,LLY
2024-04-19,715.0868530273438,738.4206460396978,710.9123803039096,737.5837444214093,3505500,LLY
2024-04-22,720.0293579101562,726.4781339684091,714.2106467726579,718.4639004709022,2354100,LLY
2024-04-23,734.1674194335938,734.6301280352822,720.1376138941923,729.74680961871,2042000,LLY
2024-04-24,720.8858642578125,741.0100223836642,717.528522826797,741.0100223836642,2133400,LLY
2024-04-25,713.6691284179688,716.7409126150668,707.2006424379181,713.79712443385,2608800,LLY
2024-04-26,722.175537109375,726.0546571506188,709.8588367215773,712.3004955990241,2009200,LLY
2024-04-29,725.8085327148438,729.1363085476447,718.3357896817265,724.3809266174792,2665600,LLY
2024-04-30,769.0302124023438,783.2077238347802,755.7978884294114,763.0244952507286,7437100,LLY
2024-05-01,764.7474365234375,770.516871702932,756.3787809580056,762.7881961881367,2802100,LLY
2024-05-02,744.2294311523438,765.3283414055172,742.6344686735202,765.3283414055172,3205600,LLY
2024-05-03,723.6129760742188,733.488018101691,719.0545756222194,731.5189227510823,4595100,LLY
2024-05-06,754.8330078125,755.1382151895064,724.6270922123015,726.6355478456318,3398300,LLY
2024-05-07,765.7515869140625,767.0511969245741,750.3335382324594,757.0186547280161,2879400,LLY
2024-05-08,763.0244750976562,769.2763290180987,760.2677535286114,767.061096671041,2089800,LLY
