Date,Close,High,Low,Open,Volume,Ticker
2024-01-02,86.39922332763672,86.6885465361366,84.68137065729896,84.8260288125442,5038500,PM
2024-01-03,86.27263641357422,86.50771365310685,85.65782379341802,86.29072299246604,4145200,PM
2024-01-04,86.48963165283203,87.53842556614434,86.39921255681513,86.59812353123864,5179400,PM
2024-01-05,86.1641616821289,86.82417708486481,85.54934893960211,86.25457390055725,3251800,PM
2024-01-08,87.05923461914062,87.48417953715315,86.67045595989602,86.69757892946983,3828300,PM
2024-01-09,86.42634582519531,86.50772164170576,85.69399796664813,86.45347569603837,4523500,PM
2024-01-10,85.4137191772461,87.14061515120537,84.54574954506627,86.51676607376923,4837400,PM
2024-01-11,86.02851867675781,86.1189308728757,84.85313943320024,85.27808434276349,4467600,PM
2024-01-12,86.13700866699219,87.167729753796,85.99235053597245,86.76990782197727,3593200,PM
2024-01-16,85.44989013671875,86.0375798808687,85.13344393541027,86.0375798808687,3304500,PM
2024-01-17,84.72657012939453,85.46796125444384,84.41916724979296,85.04301629898707,2753400,PM
2024-01-18,84.25643157958984,84.51863183344767,83.36133202048592,84.17505575693954,3640800,PM
2024-01-19,83.46981048583984,84.5999801506167,82.96349668338243,84.51861124579672,5893400,PM
2024-01-22,83.56927490234375,84.12079830955737,83.02679478485743,83.2257057708045,5201900,PM
2024-01-23,82.99967193603516,83.17145305305354,81.84237227954702,82.23115096228696,4429300,PM
2024-01-24,82.16786193847656,83.24378578604514,82.14073896719484,83.20761952499983,5562100,PM
2024-01-25,82.46623229980469,82.99063276262862,82.14074283308703,82.68322297828003,7212600,PM
2024-01-26,82.14073181152344,83.27994479217676,82.13168852254768,82.95445536913296,5935800,PM
2024-01-29,82.90926361083984,82.9996827239806,82.24924823217539,82.46623892809153,6509100,PM
2024-01-30,82.9635009765625,83.1172024034039,81.80620828362493,82.5837587070604,6120500,PM
2024-01-31,82.14073181152344,83.08103382276018,82.08648587368559,83.05391085384124,7323000,PM
2024-02-01,84.3468246459961,84.3468246459961,82.23114341153826,82.48430721496703,5169300,PM
2024-02-02,84.0755844116211,84.35587119460321,83.17144862989119,83.85859375544833,5036000,PM
