Date,Close,High,Low,Open,Volume,Ticker
2024-01-02,103.7694320678711,104.85577714638971,103.4954836771433,103.4954836771433,5058600,ABT
2024-01-03,103.45770263671875,104.14729789366147,103.24043793331485,104.04338618087446,4239600,ABT
2024-01-04,104.83688354492188,104.88411155099087,103.44825188043997,103.60884007382153,5296100,ABT
2024-01-05,104.66683197021484,104.90299358819179,103.9394501508807,104.58181004006121,4127700,ABT
2024-01-08,106.17827606201172,106.29162903804254,104.78019596528664,104.97857088042197,5030400,ABT
2024-01-09,106.49000549316406,107.25516686897797,105.85708684665474,105.94210878123462,3802100,ABT
2024-01-10,108.06757354736328,108.07702203143933,106.56558169086564,106.79230206620069,4672100,ABT
2024-01-11,107.73533630371094,107.9536577927878,106.8715517171474,107.50752792868555,5163900,ABT
2024-01-12,108.1340103149414,109.10220864967104,107.68788041971287,108.3713128343695,3884800,ABT
2024-01-16,107.98213958740234,108.27639239168532,107.17531247630833,107.74483706991009,5876000,ABT
2024-01-17,108.14350128173828,108.68455072054016,107.67839038498879,107.8492484836577,4672000,ABT
2024-01-18,108.22893524169922,108.7510037070911,107.64992372812623,108.3997933538367,5098000,ABT
2024-01-19,108.86491394042969,109.02627792716181,107.69738227464718,107.85874626137931,6843100,ABT
2024-01-22,108.39030456542969,109.76665632546717,108.34284116326353,109.0927180177186,5062500,ABT
2024-01-23,108.20994567871094,109.63376075343082,107.13734092950523,108.63708730436772,5037300,ABT
2024-01-24,105.14400482177734,107.59296873967585,104.16631952883846,105.12502380526826,8710800,ABT
2024-01-25,106.73867797851562,106.85258580307388,105.16299290256923,105.75150579993884,5648600,ABT
2024-01-26,106.32102966308594,107.64992530564027,105.87489973919497,107.479067190999,5176600,ABT
2024-01-29,107.68788146972656,107.70686972692893,106.340004884288,106.4539127018075,6480600,ABT
2024-01-30,107.71636199951172,108.13400950609038,106.67222512831977,108.1150284911133,4768400,ABT
2024-01-31,107.40311431884766,108.72251565633147,106.90003417113195,108.20994138076328,8325200,ABT
2024-02-01,108.67506408691406,108.72252748944454,106.31153292724527,107.02344051381165,4520300,ABT
2024-02-02,106.41593933105469,108.26689603259913,106.29254463158438,107.22276642552539,7575700,ABT
2024-02-05,105.97931671142578,106.74817463014055,105.5047116273996,106.33051983878988,5670000,ABT
2024-02-06,108.20994567871094,108.69404483184712,106.0457479238404,106.14066748044213,4734600,ABT
2024-02-07,107.55498504638672,108.77946684118706,107.15631857605109,108.77946684118706,4757500,ABT
2024-02-08,106.71969604492188,107.59296763333445,105.85591134371693,107.59296763333445,6980500,ABT
2024-02-09,106.13117980957031,106.90953180809866,105.54267417769424,106.54883457430692,5947500,ABT
2024-02-12,106.8145980834961,106.90951763328793,105.56164119731041,105.83691296103497,4232100,ABT
2024-02-13,105.6850357055664,107.36514142576372,104.96364133487468,106.7576476178668,4263400,ABT
2024-02-14,106.36846923828125,106.6722161456232,105.47621677153161,105.96980278025072,3991100,ABT
2024-02-15,107.86824035644531,108.46624014103331,106.5678198500126,106.5678198500126,5450700,ABT
2024-02-16,108.21943664550781,109.62426342272913,107.6878741086504,107.7353375065137,7161100,ABT
2024-02-20,110.71586608886719,111.23793454347566,108.17198271730831,108.5231930633084,9601100,ABT
2024-02-21,111.88338470458984,111.98779838337937,110.07039013824199,110.07039013824199,6144600,ABT
2024-02-22,112.97496795654297,113.19328943707029,110.86772789675736,112.1016965182285,4916100,ABT
2024-02-23,113.39263153076172,114.04758878166861,112.82310695001128,113.31669298882221,4261300,ABT
2024-02-26,112.66175842285156,113.85775803379899,112.37699247249326,113.43061635016048,3483100,ABT
2024-02-27,113.33567810058594,113.43059765442767,111.84541865538777,112.15865970077346,3203300,ABT
2024-02-28,113.95269012451172,114.00964042046225,113.21230006765829,113.42112747534264,3383800,ABT
2024-02-29,112.61427307128906,114.33234084244945,112.50985939263205,114.20894615035368,6135200,ABT
2024-03-01,112.59530639648438,113.3926394166056,111.84542953695221,112.54784299399688,3899400,ABT
2024-03-04,113.94319152832031,114.17099994509235,112.16816587447829,112.29156783339984,3164000,ABT
2024-03-05,112.46240234375,114.47472287954254,112.08271690091637,114.32285304754757,3502300,ABT
