Date,Close,High,Low,Open,Volume,Ticker
2024-01-02,106.23736572265625,106.31242033184533,102.40967370283181,102.40967370283181,11920100,MRK
2024-01-03,107.6727523803711,108.73287906412517,107.10048066203504,107.2036718038715,10721900,MRK
2024-01-04,109.77423095703125,110.3746534809949,108.69534427385871,108.75163164872997,11492200,MRK
2024-01-05,109.97124481201172,110.18701785582267,109.42710965853874,109.85866290376178,6861500,MRK
2024-01-08,110.12134552001953,110.59980967723476,108.9955550816789,110.31835848884909,8193100,MRK
2024-01-09,111.10643005371094,112.52305545519472,109.9618722563268,110.243323476458,8822300,MRK
2024-01-10,111.50983428955078,111.8006619541263,110.45909123020465,110.88126804009976,7129100,MRK
2024-01-11,111.10643005371094,111.54736695836894,109.83991387832428,111.45355227085916,5754400,MRK
2024-01-12,111.29405212402344,111.33157942808465,110.37465822612879,110.76868418236936,6823300,MRK
2024-01-16,111.16271209716797,111.96014763911465,110.64672776183848,111.16271209716797,6832300,MRK
2024-01-17,110.8249740600586,112.01644272867887,110.33713341145919,111.81004613048628,5591400,MRK
2024-01-18,111.20962524414062,111.28467985508817,109.4083575270094,110.3746623807537,10524700,MRK
2024-01-19,111.53797149658203,111.65992986163212,110.44032473832797,110.90002166862563,7605600,MRK
2024-01-22,112.0445785522461,112.5511863965355,111.5098270206519,111.6786963020817,8786200,MRK
2024-01-23,112.42920684814453,112.56993242471269,110.01813344929043,110.83433606730568,6501400,MRK
2024-01-24,111.52859497070312,112.53242711521804,111.11580893174101,112.29788682764352,5859900,MRK
2024-01-25,112.70130157470703,112.74821249741291,111.32221063293775,111.32221063293775,6689800,MRK
2024-01-26,113.34862518310547,113.5362545423285,112.65438796485869,113.05779752902936,8300300,MRK
2024-01-29,113.78018188476562,113.94905117622632,113.03903372544377,113.8458528782447,9138200,MRK
2024-01-30,114.13668060302734,114.23049527965064,112.74819905315914,113.7801748112174,7469500,MRK
2024-01-31,113.31109619140625,115.25308937659423,113.04841222936747,114.95287811174975,10779000,MRK
2024-02-01,118.5647964477539,118.61170736548041,115.17803432681214,116.00362067015155,11650700,MRK
2024-02-02,118.59295654296875,119.67183615881777,118.31150532985929,118.87440059847653,10175600,MRK
2024-02-05,118.3771743774414,119.89699801954207,117.92685387539625,119.12770616164948,8027700,MRK
2024-02-06,119.03387451171875,119.63429702656819,118.27396633208762,118.78057417104202,6153000,MRK
