index,Close,High,Low,Open,Volume,Ticker
2024-01-02,252.4239959716797,256.78988997873915,250.09814279866663,256.7701901910907,4741400,CRM
2024-01-03,248.196044921875,250.48248333687684,248.12706559345946,249.83202947350512,5097100,CRM
2024-01-04,247.60475158691406,248.98448862473882,246.22499951108347,248.18621112156836,4489800,CRM
2024-01-05,247.4864959716797,250.23613539482295,246.55024469549386,247.5752051748185,3676000,CRM
2024-01-08,257.09539794921875,257.77541656224315,247.75257079489737,248.56071321559466,6626000,CRM
2024-01-09,257.5586242675781,260.11114551573297,255.03566774137047,255.74525114411728,4571800,CRM
2024-01-10,260.3081970214844,262.6044700404465,258.9481600083281,259.46062508279005,5128300,CRM
2024-01-11,267.453369140625,269.01049466330994,261.26423655347196,264.12227002737114,9012600,CRM
2024-01-12,267.9953918457031,271.2574964925461,267.1379848342871,267.3055383091222,4847600,CRM
2024-01-16,265.2950134277344,267.64058132259424,263.8462820853803,265.7976437126359,5858700,CRM
2024-01-17,267.5124816894531,267.9658174343585,260.3082539763128,264.40806569705694,4706500,CRM
2024-01-18,270.48876953125,271.70098321834496,268.20236097879626,269.0499030133413,4752400,CRM
2024-01-19,276.8158874511719,277.919677101256,271.5432918172044,272.50912279903423,7413600,CRM
2024-01-22,276.2442626953125,281.5858527001221,276.11616895911163,279.68378553298993,6735900,CRM
2024-01-23,272.76531982421875,277.6338438671056,271.7206596928472,276.7665720427195,6573800,CRM
2024-01-24,272.873779296875,276.8947318243998,272.6865260342781,275.9289308657567,7037800,CRM
2024-01-25,274.99267578125,275.8008183079806,272.8540605729049,274.5787395849198,4178000,CRM
2024-01-26,275.8894958496094,279.24029457009294,274.6575823438424,275.23904190944285,4877400,CRM
2024-01-29,283.69488525390625,283.9806976108192,276.934158316544,277.3283646263471,5762300,CRM
2024-01-30,283.5667724609375,285.10419801908824,282.37425860318336,283.468213371105,4810900,CRM
2024-01-31,277.0228271484375,281.4971450493865,276.75674468075516,279.93998966543893,4557300,CRM
2024-02-01,279.6936340332031,280.9255475553297,277.28893643193106,277.9295555242478,3218300,CRM
2024-02-02,281.5267333984375,283.99056041122645,279.06290638564855,281.0733976493681,3629600,CRM
2024-02-05,283.9412536621094,284.86765498531463,277.2889210125466,282.1081808796045,5274800,CRM
2024-02-06,281.6942443847656,284.4636134950884,277.8309806414478,283.7737299314899,4207200,CRM
2024-02-07,284.6606750488281,285.60677607053,281.0733590503702,283.1922439751856,3621400,CRM
2024-02-08,287.72576904296875,288.8689584628163,284.79874095749165,285.1140879995096,4488400,CRM
2024-02-09,287.0851135253906,290.9681073310249,286.8387308223733,289.00691063933124,4376300,CRM
2024-02-12,283.1627197265625,286.78946589141344,282.8473426489198,286.61207756374444,3750000,CRM
2024-02-13,277.0820007324219,279.32900993444827,272.4204589214373,276.3527175059795,4956600,CRM
2024-02-14,284.9662170410156,285.271729174611,280.5214937057992,280.8762703476471,3850700,CRM
