index,Close,High,Low,Open,Volume,Ticker
2024-01-02,641.7051391601562,648.7568076038528,640.5709248375977,646.5673562005993,2657700,COST
2024-01-03,635.8270263671875,646.4391112251051,634.2588586532039,642.2574109159032,2612600,COST
2024-01-04,639.436767578125,640.9655070700155,631.7045818900897,633.2530054981344,2171100,COST
2024-01-05,646.9915161132812,650.5814896822951,643.2733249027972,647.1591621844054,2233500,COST
2024-01-08,652.59326171875,652.9779145480247,645.0385958773081,646.7940936018997,2245300,COST
2024-01-09,658.0078735351562,658.1163468528458,649.2105189215354,649.8219905980563,1886200,COST
2024-01-10,663.5111694335938,664.5664667174532,659.8127229604706,660.355149737315,1801900,COST
2024-01-11,664.3199462890625,665.2371538497817,658.4616042915065,661.775398097216,1670800,COST
2024-01-12,673.8470458984375,674.3204277636372,666.8150618281309,668.1859670415155,2388400,COST
2024-01-16,672.1211547851562,677.0820333718777,668.8369173584108,673.8470965271172,1626700,COST
2024-01-17,674.7840576171875,675.4547020511551,669.8527954297151,671.14478371499,1786800,COST
2024-01-18,677.8611450195312,678.2654820234543,670.8587769506978,673.4427534625933,1900600,COST
2024-01-19,685.4158325195312,686.5599190650508,673.2849394903429,679.034808097177,2267900,COST
2024-01-22,682.9896240234375,689.0550398538003,681.0269914797634,685.8694640284035,2452900,COST
2024-01-23,678.1373901367188,682.1218286082914,675.2180610352418,681.2243051139924,2208600,COST
2024-01-24,677.0721435546875,680.4845383271518,673.7287334775599,679.5279023949614,1946500,COST
2024-01-25,670.5530395507812,677.0622813969267,666.6672026364506,677.0622813969267,2751900,COST
2024-01-26,677.4371337890625,677.7921702481747,670.1585853968804,670.7306287117233,1825500,COST
2024-01-29,684.4690551757812,684.5874006511077,676.8255988812479,680.4155721556727,2215400,COST
2024-01-30,691.1065673828125,692.9903433680622,681.3032151226405,683.4138099202,1610500,COST
2024-01-31,685.3271484375,695.820889582889,683.5124173342219,691.678617004859,1928500,COST
2024-02-01,695.8165283203125,696.6264514769016,682.9961711805374,685.4654270416385,2039200,COST
2024-02-02,700.7549438476562,705.4959626778091,693.6237628363086,694.6904981015488,2377400,COST
2024-02-05,702.414306640625,704.0934125250611,697.0017175935486,701.9007424633546,2276900,COST
2024-02-06,702.048828125,703.9550861452417,695.6781971346119,702.4834195062948,1920200,COST
2024-02-07,710.9282836914062,714.424727606005,703.2439320145484,705.367515754538,2145500,COST
2024-02-08,715.25439453125,719.2150899761003,711.7974368510445,714.9877559322763,1918500,COST
2024-02-09,714.5037841796875,716.607594654844,711.2640920788534,716.2223763347039,1426100,COST
2024-02-12,713.5259399414062,714.8988605064997,706.5033915692394,714.6223352306552,1572600,COST
2024-02-13,705.4662475585938,712.9036735467948,700.3202977500566,712.5184552471434,1951100,COST
2024-02-14,713.298828125,713.6642731472637,702.3254702195932,707.194835244883,1472500,COST
2024-02-15,715.6001586914062,717.1014853854687,709.4467930346308,712.6172786391172,1264100,COST
2024-02-16,715.0865478515625,720.0942055318628,709.6640721027375,713.1111433363149,1764900,COST
2024-02-20,716.7656860351562,725.9217056668476,714.8100547680239,719.07693594732,2407300,COST
2024-02-21,714.1285400390625,719.8275413469001,711.4123586996017,716.7656883144247,1564200,COST
2024-02-22,725.3685302734375,726.998202756247,716.923628113785,716.923628113785,1801600,COST
2024-02-23,728.8551025390625,733.378795651934,728.055066140644,731.01817284361,1265800,COST
2024-02-26,736.183837890625,737.5963051392891,729.9119528024256,732.8750595120431,1707000,COST
2024-02-27,735.5516967773438,737.4579547107046,732.2132586560427,736.8258108604399,1471300,COST
2024-02-28,738.7618408203125,742.6336169923244,734.0702548520658,734.0702548520658,1365000,COST
2024-02-29,734.7417602539062,743.3051209380661,733.8528042130428,742.1791260288535,3361200,COST
2024-03-01,740.2235107421875,742.1396553479573,730.1588232994607,731.3341912836888,1678100,COST
2024-03-04,749.8436279296875,755.3352488639033,744.4013800405907,745.7940736771487,2133400,COST
2024-03-05,750.604248046875,759.8096391607853,747.5917685980692,758.9700561769843,2353400,COST
2024-03-06,763.7308349609375,765.6272062940342,754.2686310612805,755.4341727007914,2400600,COST
