index,Close,High,Low,Open,Volume,Ticker
2024-01-02,99.14961242675781,100.88148795404278,98.59069528937559,99.9840598341141,5189425,GE
2024-01-03,97.66178894042969,98.5749529098665,97.33902875248992,98.49623641925469,4531850,GE
2024-01-04,98.13412475585938,99.00793054027038,97.74839134882008,97.85072279367483,4364199,GE
2024-01-05,99.41727447509766,99.45663271838923,98.18921450415671,98.32304005682478,4190157,GE
2024-01-08,100.98382568359375,101.10191546771934,97.77986892780109,99.36216818350213,6920068,GE
2024-01-09,101.37744140625,101.37744140625,99.9368393106881,100.18874713363559,4815028,GE
2024-01-10,102.10167694091797,102.47166702136704,101.16489050352428,101.31445936041283,4571320,GE
2024-01-11,102.20402526855469,102.49529135999862,100.6138466637942,102.43231816205518,5014005,GE
2024-01-12,102.17253112792969,102.96762043018406,101.69233039177594,102.81017990987262,5640380,GE
2024-01-16,100.73979949951172,102.21976746644418,100.16513897255977,101.70808013675703,6314619,GE
2024-01-17,99.8817367553711,101.29872399597095,99.33856282842774,100.30683593774212,5031171,GE
2024-01-18,101.19638061523438,101.29084793225319,99.79514426045195,100.13364023109686,6508082,GE
2024-01-19,102.18827056884766,102.37719766707885,100.32256938026852,101.31445734104379,6154611,GE
2024-01-22,103.30611419677734,104.12481837099774,102.54251909102598,102.5582623890237,10052443,GE
2024-01-23,102.29847717285156,103.81780328722759,99.58259266056824,100.47214169123241,13333800,GE
2024-01-24,102.2827377319336,102.64485618225963,99.54323064345219,102.55038886359252,10785198,GE
2024-01-25,102.2827377319336,104.3058795691954,102.09381062007684,102.84166246902632,6086573,GE
2024-01-26,103.2746353149414,104.10120367442462,102.64485819512903,102.75506881482231,4696495,GE
2024-01-29,103.20378112792969,104.02248534890349,102.09381082641089,103.43994566233602,6126544,GE
2024-01-30,105.43158721923828,105.70711751026265,103.29824241027806,103.50291280945294,7871346,GE
2024-01-31,104.24290466308594,105.85669060146682,104.00674013303241,105.30563752284948,6253472,GE
2024-02-01,106.59666442871094,106.63603019835598,104.28225668756275,104.7230991241536,6190572,GE
2024-02-02,107.4862289428711,108.17110006970499,106.30540627525752,106.61241565355057,6103864,GE
2024-02-05,108.40726470947266,109.13937325901509,106.86432359064392,107.04538657841161,7158013,GE
2024-02-06,108.304931640625,108.94258043177932,107.51772150221815,108.38365566465683,6026178,GE
2024-02-07,109.02915954589844,109.28894654603386,108.58045296488763,109.12362686181339,5807655,GE
2024-02-08,109.46212768554688,109.80063116946177,108.83235813726162,109.14723914866572,4327110,GE
2024-02-09,109.64320373535156,109.76127848459709,108.80087698690974,109.43065413575368,4324604,GE
2024-02-12,110.34381103515625,110.855505876013,109.34405135271167,109.84786701865295,4516313,GE
2024-02-13,111.60336303710938,111.61910633673465,109.17874438526214,110.07616514224699,9054930,GE
2024-02-14,115.32687377929688,115.64175478751191,112.05993628483463,112.57162356729182,13116028,GE
2024-02-15,116.79896545410156,117.20831378555228,115.55516963600228,115.72048179331412,8627532,GE
2024-02-16,117.42086791992188,118.3655260565969,116.90918060438204,117.25555575619472,8616756,GE
2024-02-20,116.99577331542969,118.34977976520462,116.36599622325213,117.31065433604118,7166032,GE
2024-02-21,117.35002899169922,117.60193683745,116.24005110985493,116.87769989954707,5302571,GE
2024-02-22,119.39678192138672,119.85336017323874,117.96405139278826,117.96405139278826,5753024,GE
2024-02-23,120.70354461669922,121.07354222910593,119.58570270675122,119.65655507466418,7066168,GE
2024-02-26,121.83714294433594,122.15990315112711,120.88461314848189,120.96333716916882,7705449,GE
2024-02-27,121.2231216430664,122.02607508011184,120.52249965400449,122.01033178042206,7300354,GE
2024-02-28,122.49839782714844,123.52177998327177,121.0892897976511,121.35694092946825,7633025,GE
2024-02-29,123.50603485107422,123.73432773231697,122.09691931701632,122.79754125938513,8177329,GE
2024-03-01,124.89151763916016,125.41895572762286,123.49028139515389,123.59261282790057,8698201,GE
2024-03-04,126.7493667602539,127.34764225393606,124.8364354289201,125.4583333977553,8402242,GE
2024-03-05,124.26962280273438,127.64677840470947,123.26199154418129,127.15083442429807,8003663,GE
2024-03-06,125.5606689453125,126.72574835227107,124.74983635024765,125.2457803818033,8198755,GE
2024-03-07,131.0711669921875,131.25222998170705,127.19020297202438,127.56018554961119,14393838,GE
2024-03-08,132.2205047607422,138.40012597313577,131.74030403303647,133.4406857040145,21242234,GE
2024-03-11,131.11839294433594,132.5826100135349,128.3001618956617,131.53562045734182,9338609,GE
2024-03-12,131.82688903808594,132.0945401691736,129.04801618289582,131.81901738867026,6928589,GE
2024-03-13,133.95237731933594,134.6529993093207,130.2918343723071,130.2918343723071,8462887,GE
2024-03-14,131.26797485351562,134.41683035478124,130.38628989481737,134.0232177730148,9460777,GE
2024-03-15,132.9525909423828,134.22000156988904,129.80373596883567,130.40201133986184,13263757,GE
2024-03-18,133.7555694580078,134.41683319098422,132.70857983567853,133.0077175776361,6228788,GE
2024-03-19,136.55018615722656,136.92016874819592,133.03920458765546,133.67685337331196,9360787,GE
2024-03-20,136.920166015625,137.5893013870774,135.40871898085075,135.88104806058712,7229434,GE
2024-03-21,139.0535125732422,139.37626524523282,136.25889646257235,137.46333405926038,7890893,GE
2024-03-22,137.8805694580078,139.73052755541596,137.8254679098021,138.7858693823527,6842132,GE
2024-03-25,136.57379150390625,138.16395495491383,136.02273090465835,137.49483466810958,6288181,GE
2024-03-26,136.6210174560547,137.8018400618548,135.7157176164489,136.5737875620135,5056983,GE
