Date,Close,High,Low,Open,Volume,Ticker
2024-01-02,81.1324234008789,81.89404703847836,79.93285727393278,80.01854420043995,10455600,RTX
2024-01-03,81.50372314453125,82.73184925977179,81.25619199189448,81.37996119993845,9957500,RTX
2024-01-04,81.31330871582031,82.43670298597856,81.24665929628524,81.86548346761582,6656500,RTX
2024-01-05,81.28474426269531,81.6465222049727,80.78968926727693,81.6465222049727,6796100,RTX
2024-01-08,81.72267150878906,82.04636714853206,80.65639708010575,80.837286033593,7625700,RTX
2024-01-09,81.68460845947266,81.85597505536893,80.89441764153703,81.64652618666784,5400500,RTX
2024-01-10,81.951171875,82.31294254837897,81.55131893124685,81.68460324583124,5706500,RTX
2024-01-11,81.22763061523438,81.88453712759524,80.66593341914978,81.78933507477001,5860100,RTX
2024-01-12,82.1891860961914,82.57000156186879,81.86549040815784,82.40815008612657,5277300,RTX
2024-01-16,81.39899444580078,82.14158060139982,80.96105920694625,81.97973639075917,9568200,RTX
2024-01-17,80.9705810546875,82.64615745395982,80.84681185394017,81.33235174609727,7669600,RTX
2024-01-18,81.37042999267578,81.72267828272781,80.73256830643797,80.970577048776,6594800,RTX
2024-01-19,81.42754364013672,81.68459713005397,80.38030670533087,81.48466340969618,7509600,RTX
2024-01-22,80.9420166015625,82.04638074392439,80.93250148076527,81.69412516125013,14052800,RTX
2024-01-23,85.25473022460938,87.94898353535797,83.74099092067426,83.99804441730949,19434800,RTX
2024-01-24,85.19761657714844,85.73076115672559,84.44550799849863,85.33090090617993,12872300,RTX
2024-01-25,86.57806396484375,86.73990816926123,85.28329580260284,85.92115750009563,10584600,RTX
2024-01-26,86.0735092163086,86.84465543354987,85.81645563492654,86.34007792036965,5987400,RTX
2024-01-29,85.75931549072266,86.33053504434353,85.39753753811723,86.10204867558532,8488700,RTX
2024-01-30,86.2543716430664,86.72086677063486,85.74027185896105,85.83548117203489,9073500,RTX
2024-01-31,86.74944305419922,87.45394701170939,86.34006766062205,86.50191188836263,5560700,RTX
2024-02-01,87.74908447265625,87.75860685862165,86.4067185896276,87.30162675716261,13827100,RTX
2024-02-02,87.56819152832031,88.2536506977249,87.06360682497535,87.81571542416722,6067800,RTX
2024-02-05,87.81570434570312,88.20604217317823,86.53045857796516,86.88271413470243,6764600,RTX
2024-02-06,87.85379028320312,88.22508335908078,86.81607560022476,87.06359947517602,4718000,RTX
2024-02-07,87.52058410644531,88.3583723515833,87.41585966787167,88.13940835343925,4625200,RTX
2024-02-08,86.67326354980469,87.95850929192522,86.56853912322558,87.44440954238695,6197500,RTX
2024-02-09,86.16869354248047,87.21593063425593,85.99732694466624,86.75895061893434,5948100,RTX
2024-02-12,86.76847076416016,87.5015417939027,85.90212267672437,86.16869131901231,5483500,RTX
2024-02-13,86.24484252929688,87.32064667009843,85.54986108417309,86.82558442916756,6039600,RTX
2024-02-14,87.00648498535156,87.20641147963029,86.50190755739317,86.59710961227096,6677900,RTX
2024-02-15,87.38728332519531,87.82521850248261,86.92078826339251,87.02551268224923,5267200,RTX
2024-02-16,86.64470672607422,87.67289899804707,86.58757968736143,86.96839513716091,4949800,RTX
2024-02-20,86.61614990234375,87.86331346268905,86.23533443907357,87.11120492017942,6023700,RTX
2024-02-21,85.88307189941406,87.0635932027068,85.69266781494596,86.60662049460326,13186100,RTX
2024-02-22,85.79682159423828,86.08431526854116,85.19309365172366,85.97890140871462,7600000,RTX
2024-02-23,86.25682067871094,86.71680184096245,85.56684162406492,85.76808429645855,5810000,RTX
2024-02-26,86.26641082763672,87.06180386935563,86.18016708905674,86.30474381520665,5293500,RTX
2024-02-27,86.64971923828125,86.7072223658782,85.72016454754046,86.2759818096098,4853900,RTX
2024-02-28,86.17056274414062,87.44510687855433,85.80641041056593,86.64013625340978,5626100,RTX
2024-02-29,85.93098449707031,86.78387314785617,85.52849919673118,86.64013362006929,5874800,RTX
2024-03-01,86.05558013916016,86.2855707259861,85.24101704479473,85.97891417312853,13566500,RTX
2024-03-04,86.1609878540039,86.38139335149937,85.4230907784308,86.33347529833858,6926100,RTX
2024-03-05,86.30473327636719,87.07137831160958,85.86391494004693,85.96932881517448,6747600,RTX
2024-03-06,86.49639892578125,86.96596517544099,85.99807745525874,86.11307640490293,5563800,RTX
2024-03-07,86.77429962158203,87.43552341547434,86.27597819670879,86.75512947609629,6778500,RTX
2024-03-08,87.09053039550781,87.11928561257623,86.38138857778172,86.51555034569563,5727600,RTX
2024-03-11,87.5888671875,88.00093763598858,86.42932181181568,86.42932181181568,7273200,RTX
2024-03-12,86.19930267333984,87.26301898046037,85.71057368670311,87.08094648615682,9439800,RTX
2024-03-13,86.78388214111328,86.93721406833271,86.07474025589515,86.31431590872398,8664500,RTX
2024-03-14,87.93384552001953,89.12213865493013,87.6655219712915,88.22133190311312,12161400,RTX
2024-03-15,89.05506134033203,89.18922312007815,87.25345507569213,87.25345507569213,35743600,RTX
2024-03-18,89.56295013427734,90.00376840378321,88.49923378195768,88.9687999564558,7075400,RTX
2024-03-19,90.90458679199219,91.41248600896715,90.10919386554106,90.51167920979269,7998800,RTX
2024-03-20,90.89500427246094,91.53706528889249,90.4062678771274,91.03875113123773,7854200,RTX
2024-03-21,90.3296127319336,91.50832093490986,90.157117956953,91.03875466851187,6477500,RTX
2024-03-22,91.55622100830078,91.83412960847033,90.26251410571469,90.26251410571469,6802000,RTX
2024-03-25,91.6424789428711,92.22704413888529,91.29748940714897,91.7191449088691,5229300,RTX
2024-03-26,92.0545425415039,92.52411606495238,91.59456140217968,91.64247214392223,5474300,RTX
2024-03-27,93.38658142089844,93.43449947334081,92.3132872343651,92.40911602798154,7267800,RTX
2024-03-28,93.4632568359375,93.99032622105372,93.40576101620447,93.61658877025096,10701000,RTX
2024-04-01,93.68366241455078,94.07656267110599,93.08951218196441,93.39616871559353,9504500,RTX
2024-04-02,94.44072723388672,94.58446677955867,93.51117251177423,93.68366727784942,6759600,RTX
2024-04-03,93.48241424560547,93.9711432692809,92.9840928382562,93.21408339711923,15885400,RTX
2024-04-04,95.16902160644531,95.19776951244931,93.81781884538121,94.18197117354522,13373200,RTX
2024-04-05,97.44978332519531,97.50727913544834,95.30318046635614,95.30318046635614,10216500,RTX
2024-04-08,97.63187408447266,97.9960337808844,97.0473088666983,97.44980154753598,9901300,RTX
2024-04-09,97.3635482788086,97.40188126235815,96.10817414045414,96.85564904149783,9652900,RTX
2024-04-10,97.13356018066406,97.51688271472439,96.05068078486767,96.71190466207078,5532900,RTX
2024-04-11,96.57774353027344,97.33480352960491,95.62902591823975,97.12397576887092,6786100,RTX
2024-04-12,95.92609405517578,98.08227502334977,95.3223660161439,97.4785469843179,7327300,RTX
2024-04-15,95.84941864013672,97.57436616915085,95.7344270123813,97.32520545690029,9636600,RTX
2024-04-16,96.6352310180664,97.09521948465955,96.05067315635581,96.06983599146572,7088600,RTX
2024-04-17,96.54899597167969,97.54563164615902,95.97401582020642,97.03773239050315,5377600,RTX
2024-04-18,96.51065826416016,97.65104074852245,96.31900066013728,96.32857842245016,4238600,RTX
2024-04-19,97.3252182006836,97.99603446592292,96.81731894821064,97.29647028998048,10328800,RTX
2024-04-22,97.3252182006836,97.98644939193213,97.14314566247414,97.74687372104721,7594100,RTX
